run,repeat,problem,seed,strategy,executed_strategy,objective_sense,optimizer_goal,optimizer_goal_effective,optimizer_goal_mode,optimizer_score_goal,optimizer_score_goal_source,optimizer_best_objective,optimizer_best_objective_raw,optimizer_internal_goal_hit,optimizer_goal_hit,optimizer_score_goal_hit,focus3_best_objective,focus3_internal_goal_hit,focus3_goal_hit,focus3_score_goal_hit,archive_only_goal_hit,score_archive_only_goal_hit,focus3_eval_count,focus3_improved_count,source_prob_topk,source_prob_best_local,source_prob_correlated_local,source_prob_boundary,source_prob_random,focus3_selected_topk,focus3_selected_best_local,focus3_selected_correlated_local,focus3_selected_local_probe,focus3_selected_boundary,focus3_selected_random,focus3_best_score_correlated_local,focus3_best_score_best_local,focus3_near_goal_exploitation_active,focus3_goal_free_plateau_applied,focus3_goal_free_plateau_state,focus3_acq_effective,focus3_recover_active,focus3_recover_no_improve_count,optimizer_n_iterations,modeler_all_real_included,modeler_all_real_only,modeler_selected_features,selected_feature_count,modeler_selected_real_count,modeler_selected_dummy_count,modeler_real_coverage_pct,survivor_optimum_included,volume_ratio,volume_ratio_pct,volume_cap_pass,explorer_bounds_pass,explorer_joint_pass,optimizer_final_pass,optimizer_score_final_pass,optimizer_csv,optimizer_metadata,explorer_metadata,selected_bounds_path,run_root
65,30,goldstein_price,29044,S4_dual,S4_dual,min,,,off,3.6,score_goal,3.0000604090831535,3.0000604090831535,False,True,True,3.000060409083153,False,True,True,False,False,350,11,0.22,0.78,0.0,0.0,0.0,5,20,0,5,0,0,,2.952126887335896,False,False,normal,LCB,True,5,350,True,True,"[""x2"", ""x1""]",2,2,0,100.0,True,0.24989999999999993,24.98999999999999,True,True,True,True,True,C:\dev\PIDO\IIT_PIDO\result\bench\aion\20260902_115957\runs\run_goldstein_price_20260902_180412_167007_48f7\OPT\artifacts\public\opt_results.csv,C:\dev\PIDO\IIT_PIDO\result\bench\aion\20260902_115957\runs\run_goldstein_price_20260902_180412_167007_48f7\OPT\metadata.json,C:\dev\PIDO\IIT_PIDO\result\bench\aion\20260902_115957\runs\run_goldstein_price_20260902_180412_167007_48f7\Explorer\metadata_S4_dual.json,C:\dev\PIDO\IIT_PIDO\result\bench\aion\20260902_115957\runs\run_goldstein_price_20260902_180412_167007_48f7\Explorer\artifacts\public\S4_dual\selected_bounds.json,C:\dev\PIDO\IIT_PIDO\result\bench\aion\20260902_115957\runs\run_goldstein_price_20260902_180412_167007_48f7
66,31,goldstein_price,30044,S4_dual,S4_dual,min,,,off,3.6,score_goal,3.0000868144416133,3.0000868144416133,False,True,True,3.0000868144416133,False,True,True,False,False,350,8,0.22,0.78,0.0,0.0,0.0,5,20,0,5,0,0,,2.94100995499991,False,False,normal,LCB,True,7,350,True,True,"[""x2"", ""x1""]",2,2,0,100.0,True,0.24989999999999968,24.989999999999966,True,True,True,True,True,C:\dev\PIDO\IIT_PIDO\result\bench\aion\20260902_115957\runs\run_goldstein_price_20260902_180655_627190_5631\OPT\artifacts\public\opt_results.csv,C:\dev\PIDO\IIT_PIDO\result\bench\aion\20260902_115957\runs\run_goldstein_price_20260902_180655_627190_5631\OPT\metadata.json,C:\dev\PIDO\IIT_PIDO\result\bench\aion\20260902_115957\runs\run_goldstein_price_20260902_180655_627190_5631\Explorer\metadata_S4_dual.json,C:\dev\PIDO\IIT_PIDO\result\bench\aion\20260902_115957\runs\run_goldstein_price_20260902_180655_627190_5631\Explorer\artifacts\public\S4_dual\selected_bounds.json,C:\dev\PIDO\IIT_PIDO\result\bench\aion\20260902_115957\runs\run_goldstein_price_20260902_180655_627190_5631
67,32,goldstein_price,31044,S4_dual,S4_dual,min,,,off,3.6,score_goal,3.0000246026278403,3.0000246026278403,False,True,True,3.0000246026278403,False,True,True,False,False,350,7,0.2709090909090909,0.62,0.0,0.0181818181818181,0.0909090909090909,0,1,0,0,0,0,,3.0032244531573866,False,False,normal,MEAN,False,0,350,True,True,"[""x2"", ""x1""]",2,2,0,100.0,True,0.24989999999999973,24.989999999999974,True,True,True,True,True,C:\dev\PIDO\IIT_PIDO\result\bench\aion\20260902_115957\runs\run_goldstein_price_20260902_180948_613235_2a76\OPT\artifacts\public\opt_results.csv,C:\dev\PIDO\IIT_PIDO\result\bench\aion\20260902_115957\runs\run_goldstein_price_20260902_180948_613235_2a76\OPT\metadata.json,C:\dev\PIDO\IIT_PIDO\result\bench\aion\20260902_115957\runs\run_goldstein_price_20260902_180948_613235_2a76\Explorer\metadata_S4_dual.json,C:\dev\PIDO\IIT_PIDO\result\bench\aion\20260902_115957\runs\run_goldstein_price_20260902_180948_613235_2a76\Explorer\artifacts\public\S4_dual\selected_bounds.json,C:\dev\PIDO\IIT_PIDO\result\bench\aion\20260902_115957\runs\run_goldstein_price_20260902_180948_613235_2a76
68,33,goldstein_price,32044,S4_dual,S4_dual,min,,,off,3.6,score_goal,3.0000072516490857,3.0000072516490857,False,True,True,3.0000072516490857,False,True,True,False,False,350,9,0.16,0.84,0.0,0.0,0.0,1,0,0,0,0,0,,2.60970079472129,False,False,normal,LCB,True,14,350,True,True,"[""x2"", ""x1""]",2,2,0,100.0,True,0.24989999999999984,24.989999999999984,True,True,True,True,True,C:\dev\PIDO\IIT_PIDO\result\bench\aion\20260902_115957\runs\run_goldstein_price_20260902_181212_334155_2e64\OPT\artifacts\public\opt_results.csv,C:\dev\PIDO\IIT_PIDO\result\bench\aion\20260902_115957\runs\run_goldstein_price_20260902_181212_334155_2e64\OPT\metadata.json,C:\dev\PIDO\IIT_PIDO\result\bench\aion\20260902_115957\runs\run_goldstein_price_20260902_181212_334155_2e64\Explorer\metadata_S4_dual.json,C:\dev\PIDO\IIT_PIDO\result\bench\aion\20260902_115957\runs\run_goldstein_price_20260902_181212_334155_2e64\Explorer\artifacts\public\S4_dual\selected_bounds.json,C:\dev\PIDO\IIT_PIDO\result\bench\aion\20260902_115957\runs\run_goldstein_price_20260902_181212_334155_2e64
69,34,goldstein_price,33044,S4_dual,S4_dual,min,,,off,3.6,score_goal,3.0000794281622514,3.0000794281622514,False,True,True,3.000079428162252,False,True,True,False,False,350,11,0.16,0.84,0.0,0.0,0.0,0,0,0,1,0,0,,2.971681962743192,False,False,normal,LCB,True,17,350,True,True,"[""x2"", ""x1""]",2,2,0,100.0,True,0.2498999999999998,24.98999999999998,True,True,True,True,True,C:\dev\PIDO\IIT_PIDO\result\bench\aion\20260902_115957\runs\run_goldstein_price_20260902_181447_101814_1fdc\OPT\artifacts\public\opt_results.csv,C:\dev\PIDO\IIT_PIDO\result\bench\aion\20260902_115957\runs\run_goldstein_price_20260902_181447_101814_1fdc\OPT\metadata.json,C:\dev\PIDO\IIT_PIDO\result\bench\aion\20260902_115957\runs\run_goldstein_price_20260902_181447_101814_1fdc\Explorer\metadata_S4_dual.json,C:\dev\PIDO\IIT_PIDO\result\bench\aion\20260902_115957\runs\run_goldstein_price_20260902_181447_101814_1fdc\Explorer\artifacts\public\S4_dual\selected_bounds.json,C:\dev\PIDO\IIT_PIDO\result\bench\aion\20260902_115957\runs\run_goldstein_price_20260902_181447_101814_1fdc
70,35,goldstein_price,34044,S4_dual,S4_dual,min,,,off,3.6,score_goal,3.000406168436848,3.000406168436848,False,True,True,3.000406168436848,False,True,True,False,False,350,10,0.2709090909090909,0.62,0.0,0.0181818181818181,0.0909090909090909,0,0,0,0,0,1,,2.9956921187502417,False,False,normal,MEAN,False,0,350,True,True,"[""x2"", ""x1""]",2,2,0,100.0,True,0.24989999999999998,24.99,True,True,True,True,True,C:\dev\PIDO\IIT_PIDO\result\bench\aion\20260902_115957\runs\run_goldstein_price_20260902_181717_629028_6784\OPT\artifacts\public\opt_results.csv,C:\dev\PIDO\IIT_PIDO\result\bench\aion\20260902_115957\runs\run_goldstein_price_20260902_181717_629028_6784\OPT\metadata.json,C:\dev\PIDO\IIT_PIDO\result\bench\aion\20260902_115957\runs\run_goldstein_price_20260902_181717_629028_6784\Explorer\metadata_S4_dual.json,C:\dev\PIDO\IIT_PIDO\result\bench\aion\20260902_115957\runs\run_goldstein_price_20260902_181717_629028_6784\Explorer\artifacts\public\S4_dual\selected_bounds.json,C:\dev\PIDO\IIT_PIDO\result\bench\aion\20260902_115957\runs\run_goldstein_price_20260902_181717_629028_6784
71,36,goldstein_price,35044,S4_dual,S4_dual,min,,,off,3.6,score_goal,3.000654220150457,3.000654220150457,False,True,True,3.000654220150457,False,True,True,False,False,350,9,0.2709090909090909,0.62,0.0,0.0181818181818181,0.0909090909090909,0,1,0,0,0,0,,2.989267386314964,False,False,normal,MEAN,False,0,350,True,True,"[""x2"", ""x1""]",2,2,0,100.0,True,0.2498999999999998,24.98999999999998,True,True,True,True,True,C:\dev\PIDO\IIT_PIDO\result\bench\aion\20260902_115957\runs\run_goldstein_price_20260902_181948_550055_cc6b\OPT\artifacts\public\opt_results.csv,C:\dev\PIDO\IIT_PIDO\result\bench\aion\20260902_115957\runs\run_goldstein_price_20260902_181948_550055_cc6b\OPT\metadata.json,C:\dev\PIDO\IIT_PIDO\result\bench\aion\20260902_115957\runs\run_goldstein_price_20260902_181948_550055_cc6b\Explorer\metadata_S4_dual.json,C:\dev\PIDO\IIT_PIDO\result\bench\aion\20260902_115957\runs\run_goldstein_price_20260902_181948_550055_cc6b\Explorer\artifacts\public\S4_dual\selected_bounds.json,C:\dev\PIDO\IIT_PIDO\result\bench\aion\20260902_115957\runs\run_goldstein_price_20260902_181948_550055_cc6b
72,37,goldstein_price,36044,S4_dual,S4_dual,min,,,off,3.6,score_goal,3.0001023147624215,3.0001023147624215,False,True,True,3.000102314762421,False,True,True,False,False,350,9,0.22,0.78,0.0,0.0,0.0,5,20,0,5,0,0,,2.8535117931074065,False,False,normal,LCB,True,9,350,True,True,"[""x2"", ""x1""]",2,2,0,100.0,True,0.2499,24.990000000000002,True,True,True,True,True,C:\dev\PIDO\IIT_PIDO\result\bench\aion\20260902_115957\runs\run_goldstein_price_20260902_182223_075518_5754\OPT\artifacts\public\opt_results.csv,C:\dev\PIDO\IIT_PIDO\result\bench\aion\20260902_115957\runs\run_goldstein_price_20260902_182223_075518_5754\OPT\metadata.json,C:\dev\PIDO\IIT_PIDO\result\bench\aion\20260902_115957\runs\run_goldstein_price_20260902_182223_075518_5754\Explorer\metadata_S4_dual.json,C:\dev\PIDO\IIT_PIDO\result\bench\aion\20260902_115957\runs\run_goldstein_price_20260902_182223_075518_5754\Explorer\artifacts\public\S4_dual\selected_bounds.json,C:\dev\PIDO\IIT_PIDO\result\bench\aion\20260902_115957\runs\run_goldstein_price_20260902_182223_075518_5754
73,38,goldstein_price,37044,S4_dual,S4_dual,min,,,off,3.6,score_goal,3.0000178731128746,3.0000178731128746,False,True,True,3.0000178731128746,False,True,True,False,False,350,11,0.16,0.84,0.0,0.0,0.0,3,22,0,5,0,0,,2.240958497339126,False,False,normal,LCB,True,11,350,True,True,"[""x2"", ""x1""]",2,2,0,100.0,True,0.24989999999999996,24.989999999999995,True,True,True,True,True,C:\dev\PIDO\IIT_PIDO\result\bench\aion\20260902_115957\runs\run_goldstein_price_20260902_182516_570889_46d4\OPT\artifacts\public\opt_results.csv,C:\dev\PIDO\IIT_PIDO\result\bench\aion\20260902_115957\runs\run_goldstein_price_20260902_182516_570889_46d4\OPT\metadata.json,C:\dev\PIDO\IIT_PIDO\result\bench\aion\20260902_115957\runs\run_goldstein_price_20260902_182516_570889_46d4\Explorer\metadata_S4_dual.json,C:\dev\PIDO\IIT_PIDO\result\bench\aion\20260902_115957\runs\run_goldstein_price_20260902_182516_570889_46d4\Explorer\artifacts\public\S4_dual\selected_bounds.json,C:\dev\PIDO\IIT_PIDO\result\bench\aion\20260902_115957\runs\run_goldstein_price_20260902_182516_570889_46d4
74,39,goldstein_price,38044,S4_dual,S4_dual,min,,,off,3.6,score_goal,3.000052850388443,3.000052850388443,False,True,True,3.000052850388443,False,True,True,False,False,350,8,0.2709090909090909,0.62,0.0,0.0181818181818181,0.0909090909090909,8,18,0,0,1,3,,2.8630891064220805,False,False,normal,MEAN,False,0,350,True,True,"[""x2"", ""x1""]",2,2,0,100.0,True,0.24989999999999973,24.989999999999974,True,True,True,True,True,C:\dev\PIDO\IIT_PIDO\result\bench\aion\20260902_115957\runs\run_goldstein_price_20260902_182759_229479_0950\OPT\artifacts\public\opt_results.csv,C:\dev\PIDO\IIT_PIDO\result\bench\aion\20260902_115957\runs\run_goldstein_price_20260902_182759_229479_0950\OPT\metadata.json,C:\dev\PIDO\IIT_PIDO\result\bench\aion\20260902_115957\runs\run_goldstein_price_20260902_182759_229479_0950\Explorer\metadata_S4_dual.json,C:\dev\PIDO\IIT_PIDO\result\bench\aion\20260902_115957\runs\run_goldstein_price_20260902_182759_229479_0950\Explorer\artifacts\public\S4_dual\selected_bounds.json,C:\dev\PIDO\IIT_PIDO\result\bench\aion\20260902_115957\runs\run_goldstein_price_20260902_182759_229479_0950
75,40,goldstein_price,39044,S4_dual,S4_dual,min,,,off,3.6,score_goal,3.0000376278000056,3.0000376278000056,False,True,True,3.0000376278000056,False,True,True,False,False,350,7,0.16,0.84,0.0,0.0,0.0,3,22,0,5,0,0,,2.9374483699430103,False,False,normal,LCB,True,11,350,True,True,"[""x2"", ""x1""]",2,2,0,100.0,True,0.24989999999999987,24.989999999999988,True,True,True,True,True,C:\dev\PIDO\IIT_PIDO\result\bench\aion\20260902_115957\runs\run_goldstein_price_20260902_183026_153706_2d94\OPT\artifacts\public\opt_results.csv,C:\dev\PIDO\IIT_PIDO\result\bench\aion\20260902_115957\runs\run_goldstein_price_20260902_183026_153706_2d94\OPT\metadata.json,C:\dev\PIDO\IIT_PIDO\result\bench\aion\20260902_115957\runs\run_goldstein_price_20260902_183026_153706_2d94\Explorer\metadata_S4_dual.json,C:\dev\PIDO\IIT_PIDO\result\bench\aion\20260902_115957\runs\run_goldstein_price_20260902_183026_153706_2d94\Explorer\artifacts\public\S4_dual\selected_bounds.json,C:\dev\PIDO\IIT_PIDO\result\bench\aion\20260902_115957\runs\run_goldstein_price_20260902_183026_153706_2d94
76,41,goldstein_price,40044,S4_dual,S4_dual,min,,,off,3.6,score_goal,3.000016825784451,3.000016825784451,False,True,True,3.000016825784451,False,True,True,False,False,350,10,0.22,0.78,0.0,0.0,0.0,1,0,0,0,0,0,,2.791483565012632,False,False,normal,LCB,True,8,350,True,True,"[""x2"", ""x1""]",2,2,0,100.0,True,0.24989999999999998,24.99,True,True,True,True,True,C:\dev\PIDO\IIT_PIDO\result\bench\aion\20260902_115957\runs\run_goldstein_price_20260902_183304_485356_1c39\OPT\artifacts\public\opt_results.csv,C:\dev\PIDO\IIT_PIDO\result\bench\aion\20260902_115957\runs\run_goldstein_price_20260902_183304_485356_1c39\OPT\metadata.json,C:\dev\PIDO\IIT_PIDO\result\bench\aion\20260902_115957\runs\run_goldstein_price_20260902_183304_485356_1c39\Explorer\metadata_S4_dual.json,C:\dev\PIDO\IIT_PIDO\result\bench\aion\20260902_115957\runs\run_goldstein_price_20260902_183304_485356_1c39\Explorer\artifacts\public\S4_dual\selected_bounds.json,C:\dev\PIDO\IIT_PIDO\result\bench\aion\20260902_115957\runs\run_goldstein_price_20260902_183304_485356_1c39
77,42,goldstein_price,41044,S4_dual,S4_dual,min,,,off,3.6,score_goal,3.0003701092373976,3.0003701092373976,False,True,True,3.0003701092373976,False,True,True,False,False,350,10,0.2709090909090909,0.62,0.0,0.0181818181818181,0.0909090909090909,8,19,0,0,0,3,,2.9903138592857204,False,False,normal,MEAN,False,0,350,True,True,"[""x2"", ""x1""]",2,2,0,100.0,True,0.24989999999999987,24.989999999999988,True,True,True,True,True,C:\dev\PIDO\IIT_PIDO\result\bench\aion\20260902_115957\runs\run_goldstein_price_20260902_183520_429470_f64f\OPT\artifacts\public\opt_results.csv,C:\dev\PIDO\IIT_PIDO\result\bench\aion\20260902_115957\runs\run_goldstein_price_20260902_183520_429470_f64f\OPT\metadata.json,C:\dev\PIDO\IIT_PIDO\result\bench\aion\20260902_115957\runs\run_goldstein_price_20260902_183520_429470_f64f\Explorer\metadata_S4_dual.json,C:\dev\PIDO\IIT_PIDO\result\bench\aion\20260902_115957\runs\run_goldstein_price_20260902_183520_429470_f64f\Explorer\artifacts\public\S4_dual\selected_bounds.json,C:\dev\PIDO\IIT_PIDO\result\bench\aion\20260902_115957\runs\run_goldstein_price_20260902_183520_429470_f64f
78,43,goldstein_price,42044,S4_dual,S4_dual,min,,,off,3.6,score_goal,3.000278189328798,3.000278189328798,False,True,True,3.000278189328798,False,True,True,False,False,350,9,0.22,0.78,0.0,0.0,0.0,1,0,0,0,0,0,,2.452381712228765,False,False,normal,LCB,True,4,350,True,True,"[""x2"", ""x1""]",2,2,0,100.0,True,0.2498999999999999,24.98999999999999,True,True,True,True,True,C:\dev\PIDO\IIT_PIDO\result\bench\aion\20260902_115957\runs\run_goldstein_price_20260902_183751_965296_faf1\OPT\artifacts\public\opt_results.csv,C:\dev\PIDO\IIT_PIDO\result\bench\aion\20260902_115957\runs\run_goldstein_price_20260902_183751_965296_faf1\OPT\metadata.json,C:\dev\PIDO\IIT_PIDO\result\bench\aion\20260902_115957\runs\run_goldstein_price_20260902_183751_965296_faf1\Explorer\metadata_S4_dual.json,C:\dev\PIDO\IIT_PIDO\result\bench\aion\20260902_115957\runs\run_goldstein_price_20260902_183751_965296_faf1\Explorer\artifacts\public\S4_dual\selected_bounds.json,C:\dev\PIDO\IIT_PIDO\result\bench\aion\20260902_115957\runs\run_goldstein_price_20260902_183751_965296_faf1
79,44,goldstein_price,43044,S4_dual,S4_dual,min,,,off,3.6,score_goal,3.00001542675353,3.00001542675353,False,True,True,3.00001542675353,False,True,True,False,False,350,7,0.2709090909090909,0.62,0.0,0.0181818181818181,0.0909090909090909,9,21,0,0,0,0,,3.000415312716271,False,False,normal,MEAN,False,0,350,True,True,"[""x2"", ""x1""]",2,2,0,100.0,True,0.2498999999999998,24.98999999999998,True,True,True,True,True,C:\dev\PIDO\IIT_PIDO\result\bench\aion\20260902_115957\runs\run_goldstein_price_20260902_184010_422274_ff8b\OPT\artifacts\public\opt_results.csv,C:\dev\PIDO\IIT_PIDO\result\bench\aion\20260902_115957\runs\run_goldstein_price_20260902_184010_422274_ff8b\OPT\metadata.json,C:\dev\PIDO\IIT_PIDO\result\bench\aion\20260902_115957\runs\run_goldstein_price_20260902_184010_422274_ff8b\Explorer\metadata_S4_dual.json,C:\dev\PIDO\IIT_PIDO\result\bench\aion\20260902_115957\runs\run_goldstein_price_20260902_184010_422274_ff8b\Explorer\artifacts\public\S4_dual\selected_bounds.json,C:\dev\PIDO\IIT_PIDO\result\bench\aion\20260902_115957\runs\run_goldstein_price_20260902_184010_422274_ff8b
80,45,goldstein_price,44044,S4_dual,S4_dual,min,,,off,3.6,score_goal,3.000393132430495,3.000393132430495,False,True,True,3.000393132430495,False,True,True,False,False,350,6,0.22,0.78,0.0,0.0,0.0,5,20,0,5,0,0,,2.751788323457988,False,False,normal,LCB,True,7,350,True,True,"[""x2"", ""x1""]",2,2,0,100.0,True,0.24989999999999998,24.99,True,True,True,True,True,C:\dev\PIDO\IIT_PIDO\result\bench\aion\20260902_115957\runs\run_goldstein_price_20260902_184243_366597_8d9f\OPT\artifacts\public\opt_results.csv,C:\dev\PIDO\IIT_PIDO\result\bench\aion\20260902_115957\runs\run_goldstein_price_20260902_184243_366597_8d9f\OPT\metadata.json,C:\dev\PIDO\IIT_PIDO\result\bench\aion\20260902_115957\runs\run_goldstein_price_20260902_184243_366597_8d9f\Explorer\metadata_S4_dual.json,C:\dev\PIDO\IIT_PIDO\result\bench\aion\20260902_115957\runs\run_goldstein_price_20260902_184243_366597_8d9f\Explorer\artifacts\public\S4_dual\selected_bounds.json,C:\dev\PIDO\IIT_PIDO\result\bench\aion\20260902_115957\runs\run_goldstein_price_20260902_184243_366597_8d9f
81,46,goldstein_price,45044,S4_dual,S4_dual,min,,,off,3.6,score_goal,3.0000200862144033,3.0000200862144033,False,True,True,3.0000200862144037,False,True,True,False,False,350,7,0.22,0.78,0.0,0.0,0.0,5,20,0,5,0,0,,2.9646505550951243,False,False,normal,LCB,True,6,350,True,True,"[""x2"", ""x1""]",2,2,0,100.0,True,0.2498999999999999,24.98999999999999,True,True,True,True,True,C:\dev\PIDO\IIT_PIDO\result\bench\aion\20260902_115957\runs\run_goldstein_price_20260902_184527_874564_e8a7\OPT\artifacts\public\opt_results.csv,C:\dev\PIDO\IIT_PIDO\result\bench\aion\20260902_115957\runs\run_goldstein_price_20260902_184527_874564_e8a7\OPT\metadata.json,C:\dev\PIDO\IIT_PIDO\result\bench\aion\20260902_115957\runs\run_goldstein_price_20260902_184527_874564_e8a7\Explorer\metadata_S4_dual.json,C:\dev\PIDO\IIT_PIDO\result\bench\aion\20260902_115957\runs\run_goldstein_price_20260902_184527_874564_e8a7\Explorer\artifacts\public\S4_dual\selected_bounds.json,C:\dev\PIDO\IIT_PIDO\result\bench\aion\20260902_115957\runs\run_goldstein_price_20260902_184527_874564_e8a7
82,47,goldstein_price,46044,S4_dual,S4_dual,min,,,off,3.6,score_goal,3.0002012134557967,3.0002012134557967,False,True,True,3.0002012134557967,False,True,True,False,False,350,10,0.16,0.84,0.0,0.0,0.0,4,24,0,2,0,0,,2.910866181242799,False,False,normal,LCB,True,12,350,True,True,"[""x2"", ""x1""]",2,2,0,100.0,True,0.24989999999999996,24.989999999999995,True,True,True,True,True,C:\dev\PIDO\IIT_PIDO\result\bench\aion\20260902_115957\runs\run_goldstein_price_20260902_184804_491119_8ffa\OPT\artifacts\public\opt_results.csv,C:\dev\PIDO\IIT_PIDO\result\bench\aion\20260902_115957\runs\run_goldstein_price_20260902_184804_491119_8ffa\OPT\metadata.json,C:\dev\PIDO\IIT_PIDO\result\bench\aion\20260902_115957\runs\run_goldstein_price_20260902_184804_491119_8ffa\Explorer\metadata_S4_dual.json,C:\dev\PIDO\IIT_PIDO\result\bench\aion\20260902_115957\runs\run_goldstein_price_20260902_184804_491119_8ffa\Explorer\artifacts\public\S4_dual\selected_bounds.json,C:\dev\PIDO\IIT_PIDO\result\bench\aion\20260902_115957\runs\run_goldstein_price_20260902_184804_491119_8ffa
83,48,goldstein_price,47044,S4_dual,S4_dual,min,,,off,3.6,score_goal,3.000194801595345,3.000194801595345,False,True,True,3.000194801595345,False,True,True,False,False,350,11,0.16,0.84,0.0,0.0,0.0,1,0,0,0,0,0,,0.6878712964438125,False,False,normal,LCB,True,10,350,True,True,"[""x2"", ""x1""]",2,2,0,100.0,True,0.2499,24.990000000000002,True,True,True,True,True,C:\dev\PIDO\IIT_PIDO\result\bench\aion\20260902_115957\runs\run_goldstein_price_20260902_185032_293551_8fdf\OPT\artifacts\public\opt_results.csv,C:\dev\PIDO\IIT_PIDO\result\bench\aion\20260902_115957\runs\run_goldstein_price_20260902_185032_293551_8fdf\OPT\metadata.json,C:\dev\PIDO\IIT_PIDO\result\bench\aion\20260902_115957\runs\run_goldstein_price_20260902_185032_293551_8fdf\Explorer\metadata_S4_dual.json,C:\dev\PIDO\IIT_PIDO\result\bench\aion\20260902_115957\runs\run_goldstein_price_20260902_185032_293551_8fdf\Explorer\artifacts\public\S4_dual\selected_bounds.json,C:\dev\PIDO\IIT_PIDO\result\bench\aion\20260902_115957\runs\run_goldstein_price_20260902_185032_293551_8fdf
84,49,goldstein_price,48044,S4_dual,S4_dual,min,,,off,3.6,score_goal,3.0000945025344805,3.0000945025344805,False,True,True,3.0000945025344805,False,True,True,False,False,350,8,0.22,0.78,0.0,0.0,0.0,5,20,0,5,0,0,,2.753939173015856,False,False,normal,LCB,True,4,350,True,True,"[""x2"", ""x1""]",2,2,0,100.0,True,0.24989999999999998,24.99,True,True,True,True,True,C:\dev\PIDO\IIT_PIDO\result\bench\aion\20260902_115957\runs\run_goldstein_price_20260902_185304_673401_7801\OPT\artifacts\public\opt_results.csv,C:\dev\PIDO\IIT_PIDO\result\bench\aion\20260902_115957\runs\run_goldstein_price_20260902_185304_673401_7801\OPT\metadata.json,C:\dev\PIDO\IIT_PIDO\result\bench\aion\20260902_115957\runs\run_goldstein_price_20260902_185304_673401_7801\Explorer\metadata_S4_dual.json,C:\dev\PIDO\IIT_PIDO\result\bench\aion\20260902_115957\runs\run_goldstein_price_20260902_185304_673401_7801\Explorer\artifacts\public\S4_dual\selected_bounds.json,C:\dev\PIDO\IIT_PIDO\result\bench\aion\20260902_115957\runs\run_goldstein_price_20260902_185304_673401_7801
85,50,goldstein_price,49044,S4_dual,S4_dual,min,,,off,3.6,score_goal,3.000420275286936,3.000420275286936,False,True,True,3.000420275286936,False,True,True,False,False,350,8,0.22,0.78,0.0,0.0,0.0,0,0,0,0,0,1,,2.8273504505578018,False,False,normal,LCB,True,5,350,True,True,"[""x2"", ""x1""]",2,2,0,100.0,True,0.2499,24.990000000000002,True,True,True,True,True,C:\dev\PIDO\IIT_PIDO\result\bench\aion\20260902_115957\runs\run_goldstein_price_20260902_185527_982605_49f2\OPT\artifacts\public\opt_results.csv,C:\dev\PIDO\IIT_PIDO\result\bench\aion\20260902_115957\runs\run_goldstein_price_20260902_185527_982605_49f2\OPT\metadata.json,C:\dev\PIDO\IIT_PIDO\result\bench\aion\20260902_115957\runs\run_goldstein_price_20260902_185527_982605_49f2\Explorer\metadata_S4_dual.json,C:\dev\PIDO\IIT_PIDO\result\bench\aion\20260902_115957\runs\run_goldstein_price_20260902_185527_982605_49f2\Explorer\artifacts\public\S4_dual\selected_bounds.json,C:\dev\PIDO\IIT_PIDO\result\bench\aion\20260902_115957\runs\run_goldstein_price_20260902_185527_982605_49f2
86,1,six_hump_camel,45,S4_dual,S4_dual,min,,,off,-0.86,score_goal,-1.0266642870327902,-1.0266642870327902,False,True,True,-1.0266642870327902,False,True,True,False,False,15,3,0.2148148148148148,0.62,0.0,0.02,0.1451851851851852,7,23,0,0,0,0,,-1.0286984135744903,False,False,inactive,MEAN,False,0,15,True,True,"[""x1"", ""x2""]",2,2,0,100.0,True,0.2498999999999999,24.98999999999999,True,True,True,True,True,C:\dev\PIDO\IIT_PIDO\result\bench\aion\20260902_115957\runs\run_six_hump_camel_20260902_185822_848096_54de\OPT\artifacts\public\opt_results.csv,C:\dev\PIDO\IIT_PIDO\result\bench\aion\20260902_115957\runs\run_six_hump_camel_20260902_185822_848096_54de\OPT\metadata.json,C:\dev\PIDO\IIT_PIDO\result\bench\aion\20260902_115957\runs\run_six_hump_camel_20260902_185822_848096_54de\Explorer\metadata_S4_dual.json,C:\dev\PIDO\IIT_PIDO\result\bench\aion\20260902_115957\runs\run_six_hump_camel_20260902_185822_848096_54de\Explorer\artifacts\public\S4_dual\selected_bounds.json,C:\dev\PIDO\IIT_PIDO\result\bench\aion\20260902_115957\runs\run_six_hump_camel_20260902_185822_848096_54de
