run,problem,feature,is_real,reason,final_score_adj,global_score,perm_selection_rate,drop_selection_rate,stability_pass,null_margin,disagreement,gap_filtered,drop_veto,bootstrap_freq,bootstrap_filtered,bootstrap_rescued
run_six_hump_camel_20260327_152233_872567_d254,six_hump_camel,x2,True,weighted_vote_pass,0.8431867646289419,0.8916249999999999,0.8987499999999999,0.85125,True,0.1633869791666666,0.0474999999999999,False,False,0.9,,
run_six_hump_camel_20260327_152233_872567_d254,six_hump_camel,x1,True,weighted_vote_pass,0.8029630074181596,0.878875,0.865,0.9575,True,0.1329411458333333,0.0924999999999999,False,False,1.0,,
run_six_hump_camel_20260327_152233_872567_d254,six_hump_camel,d2,False,weighted_vote_pass,0.7102394192363831,0.7778333333333333,0.7945833333333333,0.6829166666666666,True,0.0359630208333333,0.1116666666666666,False,False,1.0,,
run_six_hump_camel_20260327_152752_164151_0099,six_hump_camel,x2,True,weighted_vote_pass,0.8701795882257481,0.9025,0.8987499999999999,0.92375,True,0.1231541666666666,0.025,False,False,1.0,,
run_six_hump_camel_20260327_152752_164151_0099,six_hump_camel,x1,True,weighted_vote_pass,0.859977491655508,0.9021249999999998,0.905,0.8858333333333334,True,0.1245302083333332,0.0191666666666665,False,False,0.9,,
run_six_hump_camel_20260327_152752_164151_0099,six_hump_camel,d2,False,weighted_vote_pass,0.7502964910500921,0.8032916666666666,0.8079166666666666,0.7770833333333332,True,0.0284791666666668,0.0308333333333333,False,False,0.7,,
run_six_hump_camel_20260327_152752_164151_0099,six_hump_camel,d3,False,weighted_vote_pass,0.6698924520352031,0.7498333333333332,0.7795833333333333,0.58125,True,-0.0060269270833334,0.1983333333333332,False,False,0.8,,
run_six_hump_camel_20260327_152935_808993_32f9,six_hump_camel,x1,True,weighted_vote_pass,0.9423750354048436,0.960625,0.95875,0.97125,True,0.1589635416666668,0.0124999999999999,False,False,1.0,,
run_six_hump_camel_20260327_152935_808993_32f9,six_hump_camel,x2,True,weighted_vote_pass,0.8076435370618313,0.83246875,0.865,0.648125,True,0.0308190625000002,0.216875,False,False,0.7,,
run_six_hump_camel_20260327_152935_808993_32f9,six_hump_camel,d3,False,weighted_vote_pass,0.7043455114405978,0.7550937499999999,0.7762499999999999,0.6352083333333333,True,-0.072611848958333,0.1410416666666666,False,False,0.8,,
run_six_hump_camel_20260327_154306_859562_169f,six_hump_camel,x1,True,weighted_vote_pass,0.977201302633323,0.9968125,0.99625,1.0,True,0.3440875,0.00375,False,False,1.0,,
run_six_hump_camel_20260327_160201_555288_2afc,six_hump_camel,x2,True,weighted_vote_pass,0.8734239369549396,0.8841249999999998,0.8812499999999999,0.9004166666666666,True,0.1309604166666664,0.0191666666666667,False,False,1.0,,
run_six_hump_camel_20260327_160201_555288_2afc,six_hump_camel,x1,True,weighted_vote_pass,0.8635762685704845,0.9089375,0.915,0.8745833333333333,True,0.1490916666666668,0.0404166666666666,False,False,1.0,,
run_six_hump_camel_20260327_160201_555288_2afc,six_hump_camel,d2,False,weighted_vote_pass,0.8160532391605774,0.8756041666666666,0.8854166666666666,0.82,True,0.1352411458333333,0.0654166666666666,False,False,1.0,,
run_six_hump_camel_20260330_165541_485491_3673,six_hump_camel,x1,True,weighted_vote_pass,0.9568479872554452,0.9703125,0.9675,0.98625,True,0.2553463541666666,0.01875,False,False,1.0,,
