run_root,problem,selected,sel_count,dummy_count,fi_real_only_success,fi_all_real_included,fi_final_score_threshold,fi_global_score_floor,fi_stability_rule_very_low_data,fi_stability_perm_min_rate_very_low_data,fi_stability_drop_min_rate_very_low_data,fi_stability_rule_normal,fi_gap_filter_enabled,fi_gap_threshold_very_low_data,fi_gap_global_floor,fi_gap_min_retain,fi_drop_veto_enabled,fi_drop_veto_threshold,fi_disagreement_penalty_scale,fi_disagreement_threshold,fi_null_enabled,fi_null_mode,fi_null_quantile,fi_null_alpha_low_data,fi_bootstrap_enabled,fi_bootstrap_min_freq,fi_bootstrap_rescue_global_floor,fi_perm_var_penalty_very_low_data_scale,perm_repeats,perm_min_pass_rate,fi_drop_min_pass_rate,fi_drop_epsilon,fi_drop_min_pass_rate_very_low_data,fi_drop_epsilon_very_low_data,cv_low_data_np_ratio
result\past\additional=True\run_cantilever_beam_20260327_141736_364165_5dfb,cantilever_beam,"H,b1,b2,h1",4,0,1,1,0.55,0.25,and,0.6,0.45,or,True,0.1,0.7,2.0,True,0.03,0.4,0.25,True,soft,0.85,0.45,True,0.7,,0.2,5,0.6,0.6,0.06,0.35,0.02,15.0
result\past\additional=True\run_cantilever_beam_20260327_141759_810510_4168,cantilever_beam,"H,b1,b2,h1",4,0,1,1,0.55,0.25,and,0.6,0.45,or,True,0.1,0.7,2.0,True,0.03,0.4,0.25,True,soft,0.85,0.45,True,0.7,,0.2,5,0.6,0.6,0.06,0.35,0.02,15.0
result\past\additional=True\run_cantilever_beam_20260327_141931_062829_0103,cantilever_beam,"H,b1,b2,h1",4,0,1,1,0.55,0.25,and,0.6,0.45,or,True,0.1,0.7,2.0,True,0.03,0.4,0.25,True,soft,0.85,0.45,True,0.7,,0.2,5,0.6,0.6,0.06,0.35,0.02,15.0
result\past\additional=True\run_cantilever_beam_20260327_141959_243872_b3b8,cantilever_beam,"H,b1,b2,h1",4,0,1,1,0.55,0.25,and,0.6,0.45,or,True,0.1,0.7,2.0,True,0.03,0.4,0.25,True,soft,0.85,0.45,True,0.7,,0.2,5,0.6,0.6,0.06,0.35,0.02,15.0
result\past\additional=True\run_cantilever_beam_20260327_142200_234262_8320,cantilever_beam,"H,b1,b2,h1",4,0,1,1,0.55,0.25,and,0.6,0.45,or,True,0.1,0.7,2.0,True,0.03,0.4,0.25,True,soft,0.85,0.45,True,0.7,,0.2,5,0.6,0.6,0.06,0.35,0.02,15.0
result\past\additional=True\run_cantilever_beam_20260327_142205_771315_8eb7,cantilever_beam,"H,b1,b2,h1",4,0,1,1,0.55,0.25,and,0.6,0.45,or,True,0.1,0.7,2.0,True,0.03,0.4,0.25,True,soft,0.85,0.45,True,0.7,,0.2,5,0.6,0.6,0.06,0.35,0.02,15.0
result\past\additional=True\run_cantilever_beam_20260327_142431_650327_6274,cantilever_beam,"H,b1,b2,h1",4,0,1,1,0.55,0.25,and,0.6,0.45,or,True,0.1,0.7,2.0,True,0.03,0.4,0.25,True,soft,0.85,0.45,True,0.7,,0.2,5,0.6,0.6,0.06,0.35,0.02,15.0
result\past\additional=True\run_cantilever_beam_20260327_142635_704247_dc7e,cantilever_beam,"H,b1,b2,h1",4,0,1,1,0.55,0.25,and,0.6,0.45,or,True,0.1,0.7,2.0,True,0.03,0.4,0.25,True,soft,0.85,0.45,True,0.7,,0.2,5,0.6,0.6,0.06,0.35,0.02,15.0
result\past\additional=True\run_cantilever_beam_20260327_142851_461205_3ba1,cantilever_beam,"H,b1,b2,h1",4,0,1,1,0.55,0.25,and,0.6,0.45,or,True,0.1,0.7,2.0,True,0.03,0.4,0.25,True,soft,0.85,0.45,True,0.7,,0.2,5,0.6,0.6,0.06,0.35,0.02,15.0
result\past\additional=True\run_cantilever_beam_20260327_143106_837560_c671,cantilever_beam,"H,b1,b2,h1",4,0,1,1,0.55,0.25,and,0.6,0.45,or,True,0.1,0.7,2.0,True,0.03,0.4,0.25,True,soft,0.85,0.45,True,0.7,,0.2,5,0.6,0.6,0.06,0.35,0.02,15.0
result\past\additional=True\run_cantilever_beam_20260327_143308_198773_3e03,cantilever_beam,"H,b1,b2,h1",4,0,1,1,0.55,0.25,and,0.6,0.45,or,True,0.1,0.7,2.0,True,0.03,0.4,0.25,True,soft,0.85,0.45,True,0.7,,0.2,5,0.6,0.6,0.06,0.35,0.02,15.0
result\past\additional=True\run_cantilever_beam_20260327_143515_176553_4a8e,cantilever_beam,"H,b1,b2,h1",4,0,1,1,0.55,0.25,and,0.6,0.45,or,True,0.1,0.7,2.0,True,0.03,0.4,0.25,True,soft,0.85,0.45,True,0.7,,0.2,5,0.6,0.6,0.06,0.35,0.02,15.0
result\past\additional=True\run_cantilever_beam_20260330_145516_088421_cf23,cantilever_beam,"H,b1,b2,h1",4,0,1,1,0.55,0.25,and,0.6,0.42,or,True,0.1,0.65,2.0,True,0.03,0.55,0.25,True,soft,0.85,0.45,True,0.8,,0.2,5,0.6,0.6,0.06,0.35,0.02,15.0
result\past\additional=True\run_cantilever_beam_20260330_145737_107850_99d7,cantilever_beam,"H,b1,b2,h1",4,0,1,1,0.55,0.25,and,0.6,0.42,or,True,0.1,0.65,2.0,True,0.03,0.55,0.25,True,soft,0.85,0.45,True,0.8,,0.2,5,0.6,0.6,0.06,0.35,0.02,15.0
result\past\additional=True\run_cantilever_beam_20260330_150007_497250_344e,cantilever_beam,"H,b1,b2,h1",4,0,1,1,0.55,0.25,and,0.6,0.42,or,True,0.1,0.65,2.0,True,0.03,0.55,0.25,True,soft,0.85,0.45,True,0.8,,0.2,5,0.6,0.6,0.06,0.35,0.02,15.0
result\past\additional=True\run_cantilever_beam_20260330_150249_320169_38c4,cantilever_beam,"H,b1,b2,h1",4,0,1,1,0.55,0.25,and,0.6,0.42,or,True,0.1,0.65,2.0,True,0.03,0.55,0.25,True,soft,0.85,0.45,True,0.8,,0.2,5,0.6,0.6,0.06,0.35,0.02,15.0
result\past\additional=True\run_cantilever_beam_20260330_150542_081151_854c,cantilever_beam,"H,b1,b2,h1",4,0,1,1,0.55,0.25,and,0.6,0.42,or,True,0.1,0.65,2.0,True,0.03,0.55,0.25,True,soft,0.85,0.45,True,0.8,,0.2,5,0.6,0.6,0.06,0.35,0.02,15.0
result\past\additional=True\run_cantilever_beam_20260330_150831_488934_821f,cantilever_beam,"H,b1,b2,h1",4,0,1,1,0.55,0.25,and,0.6,0.42,or,True,0.1,0.65,2.0,True,0.03,0.55,0.25,True,soft,0.85,0.45,True,0.8,,0.2,5,0.6,0.6,0.06,0.35,0.02,15.0
result\past\additional=True\run_cantilever_beam_20260330_151110_957945_47e3,cantilever_beam,"H,b1,b2,h1",4,0,1,1,0.55,0.25,and,0.6,0.42,or,True,0.1,0.65,2.0,True,0.03,0.55,0.25,True,soft,0.85,0.45,True,0.8,,0.2,5,0.6,0.6,0.06,0.35,0.02,15.0
result\past\additional=True\run_cantilever_beam_20260330_151355_362903_aa8e,cantilever_beam,"H,b1,b2,h1",4,0,1,1,0.55,0.25,and,0.6,0.42,or,True,0.1,0.65,2.0,True,0.03,0.55,0.25,True,soft,0.85,0.45,True,0.8,,0.2,5,0.6,0.6,0.06,0.35,0.02,15.0
result\past\additional=True\run_cantilever_beam_20260330_151631_469151_8181,cantilever_beam,"H,b1,b2,h1",4,0,1,1,0.55,0.25,and,0.6,0.42,or,True,0.1,0.65,2.0,True,0.03,0.55,0.25,True,soft,0.85,0.45,True,0.8,,0.2,5,0.6,0.6,0.06,0.35,0.02,15.0
result\past\additional=True\run_cantilever_beam_20260330_151921_391685_923c,cantilever_beam,"H,b1,b2,h1",4,0,1,1,0.55,0.25,and,0.6,0.42,or,True,0.1,0.65,2.0,True,0.03,0.55,0.25,True,soft,0.85,0.45,True,0.8,,0.2,5,0.6,0.6,0.06,0.35,0.02,15.0
result\past\additional=True\run_cantilever_beam_20260330_152140_078151_45f4,cantilever_beam,"H,b1,b2,h1",4,0,1,1,0.55,0.25,and,0.6,0.42,or,True,0.1,0.65,2.0,True,0.03,0.55,0.25,True,soft,0.85,0.45,True,0.8,,0.2,5,0.6,0.6,0.06,0.35,0.02,15.0
result\past\additional=True\run_cantilever_beam_20260330_152427_409543_d243,cantilever_beam,"H,b1,b2,h1",4,0,1,1,0.55,0.25,and,0.6,0.42,or,True,0.1,0.65,2.0,True,0.03,0.55,0.25,True,soft,0.85,0.45,True,0.8,,0.2,5,0.6,0.6,0.06,0.35,0.02,15.0
result\past\additional=True\run_cantilever_beam_20260330_152707_015488_7368,cantilever_beam,"H,b1,b2,h1",4,0,1,1,0.55,0.25,and,0.6,0.42,or,True,0.1,0.65,2.0,True,0.03,0.55,0.25,True,soft,0.85,0.45,True,0.8,,0.2,5,0.6,0.6,0.06,0.35,0.02,15.0
result\past\additional=True\run_cantilever_beam_20260330_152914_003249_8aa6,cantilever_beam,"H,b1,b2,h1",4,0,1,1,0.55,0.25,and,0.6,0.42,or,True,0.1,0.65,2.0,True,0.03,0.55,0.25,True,soft,0.85,0.45,True,0.8,,0.2,5,0.6,0.6,0.06,0.35,0.02,15.0
result\past\additional=True\run_cantilever_beam_20260330_153157_666118_0292,cantilever_beam,"H,b1,b2,h1",4,0,1,1,0.55,0.25,and,0.6,0.42,or,True,0.1,0.65,2.0,True,0.03,0.55,0.25,True,soft,0.85,0.45,True,0.8,,0.2,5,0.6,0.6,0.06,0.35,0.02,15.0
result\past\additional=True\run_cantilever_beam_20260330_153421_079826_bc62,cantilever_beam,"H,b1,b2,h1",4,0,1,1,0.55,0.25,and,0.6,0.42,or,True,0.1,0.65,2.0,True,0.03,0.55,0.25,True,soft,0.85,0.45,True,0.8,,0.2,5,0.6,0.6,0.06,0.35,0.02,15.0
result\past\additional=True\run_cantilever_beam_20260330_153658_587076_143f,cantilever_beam,"H,b1,b2,h1",4,0,1,1,0.55,0.25,and,0.6,0.42,or,True,0.1,0.65,2.0,True,0.03,0.55,0.25,True,soft,0.85,0.45,True,0.8,,0.2,5,0.6,0.6,0.06,0.35,0.02,15.0
result\past\additional=True\run_cantilever_beam_20260330_153925_102930_ca15,cantilever_beam,"H,b1,b2,h1",4,0,1,1,0.55,0.25,and,0.6,0.42,or,True,0.1,0.65,2.0,True,0.03,0.55,0.25,True,soft,0.85,0.45,True,0.8,,0.2,5,0.6,0.6,0.06,0.35,0.02,15.0
result\past\additional=True\run_cantilever_beam_20260330_154206_260697_2481,cantilever_beam,"H,b1,b2,h1",4,0,1,1,0.55,0.25,and,0.6,0.42,or,True,0.1,0.65,2.0,True,0.03,0.55,0.25,True,soft,0.85,0.45,True,0.8,,0.2,5,0.6,0.6,0.06,0.35,0.02,15.0
result\past\additional=True\run_cantilever_beam_20260330_154451_451910_ca67,cantilever_beam,"H,b1,b2,h1",4,0,1,1,0.55,0.25,and,0.6,0.42,or,True,0.1,0.65,2.0,True,0.03,0.55,0.25,True,soft,0.85,0.45,True,0.8,,0.2,5,0.6,0.6,0.06,0.35,0.02,15.0
result\past\additional=True\run_cantilever_beam_20260330_154710_580509_69bb,cantilever_beam,"H,b1,b2,h1",4,0,1,1,0.55,0.25,and,0.6,0.42,or,True,0.1,0.65,2.0,True,0.03,0.55,0.25,True,soft,0.85,0.45,True,0.8,,0.2,5,0.6,0.6,0.06,0.35,0.02,15.0
result\past\additional=True\run_cantilever_beam_20260330_154924_262461_cc92,cantilever_beam,"H,b1,b2,h1",4,0,1,1,0.55,0.25,and,0.6,0.42,or,True,0.1,0.65,2.0,True,0.03,0.55,0.25,True,soft,0.85,0.45,True,0.8,,0.2,5,0.6,0.6,0.06,0.35,0.02,15.0
result\past\additional=True\run_cantilever_beam_20260330_155205_354200_72d3,cantilever_beam,"H,b1,b2,h1",4,0,1,1,0.55,0.25,and,0.6,0.42,or,True,0.1,0.65,2.0,True,0.03,0.55,0.25,True,soft,0.85,0.45,True,0.8,,0.2,5,0.6,0.6,0.06,0.35,0.02,15.0
result\past\additional=True\run_cantilever_beam_20260330_155446_483507_6e5e,cantilever_beam,"H,b1,b2,h1",4,0,1,1,0.55,0.25,and,0.6,0.42,or,True,0.1,0.65,2.0,True,0.03,0.55,0.25,True,soft,0.85,0.45,True,0.8,,0.2,5,0.6,0.6,0.06,0.35,0.02,15.0
result\past\additional=True\run_cantilever_beam_20260330_155736_933154_ab8b,cantilever_beam,"H,b1,b2,h1",4,0,1,1,0.55,0.25,and,0.6,0.42,or,True,0.1,0.65,2.0,True,0.03,0.55,0.25,True,soft,0.85,0.45,True,0.8,,0.2,5,0.6,0.6,0.06,0.35,0.02,15.0
result\past\additional=True\run_cantilever_beam_20260331_082059_626523_d624,cantilever_beam,"H,b1,b2,h1",4,0,1,1,0.55,0.25,and,0.6,0.42,or,True,0.1,0.65,2.0,True,0.03,0.55,0.25,True,soft,0.85,0.45,True,0.8,,0.2,5,0.6,0.6,0.06,0.35,0.02,15.0
result\past\additional=True\run_cantilever_beam_20260331_082118_074669_323b,cantilever_beam,"H,b1,b2,h1",4,0,1,1,0.55,0.25,and,0.6,0.42,or,True,0.1,0.65,2.0,True,0.03,0.55,0.25,True,soft,0.85,0.45,True,0.8,,0.2,5,0.6,0.6,0.06,0.35,0.02,15.0
result\past\additional=True\run_cantilever_beam_20260331_082330_425150_e08a,cantilever_beam,"H,b1,b2,h1",4,0,1,1,0.55,0.25,and,0.6,0.42,or,True,0.1,0.65,2.0,True,0.03,0.55,0.25,True,soft,0.85,0.45,True,0.8,,0.2,5,0.6,0.6,0.06,0.35,0.02,15.0
result\past\additional=True\run_cantilever_beam_20260331_082342_244612_0b99,cantilever_beam,"H,b1,b2,h1",4,0,1,1,0.55,0.25,and,0.6,0.42,or,True,0.1,0.65,2.0,True,0.03,0.55,0.25,True,soft,0.85,0.45,True,0.8,,0.2,5,0.6,0.6,0.06,0.35,0.02,15.0
result\past\additional=True\run_cantilever_beam_20260331_082550_008668_78c7,cantilever_beam,"H,b1,b2,h1",4,0,1,1,0.55,0.25,and,0.6,0.42,or,True,0.1,0.65,2.0,True,0.03,0.55,0.25,True,soft,0.85,0.45,True,0.8,,0.2,5,0.6,0.6,0.06,0.35,0.02,15.0
result\past\additional=True\run_cantilever_beam_20260331_082614_175036_027d,cantilever_beam,"H,b1,b2,h1",4,0,1,1,0.55,0.25,and,0.6,0.42,or,True,0.1,0.65,2.0,True,0.03,0.55,0.25,True,soft,0.85,0.45,True,0.8,,0.2,5,0.6,0.6,0.06,0.35,0.02,15.0
result\past\additional=True\run_cantilever_beam_20260331_082830_652328_8b8e,cantilever_beam,"H,b1,b2,h1",4,0,1,1,0.55,0.25,and,0.6,0.42,or,True,0.1,0.65,2.0,True,0.03,0.55,0.25,True,soft,0.85,0.45,True,0.8,,0.2,5,0.6,0.6,0.06,0.35,0.02,15.0
result\past\additional=True\run_cantilever_beam_20260331_082858_500268_7cf0,cantilever_beam,"H,b1,b2,h1",4,0,1,1,0.55,0.25,and,0.6,0.42,or,True,0.1,0.65,2.0,True,0.03,0.55,0.25,True,soft,0.85,0.45,True,0.8,,0.2,5,0.6,0.6,0.06,0.35,0.02,15.0
result\past\additional=True\run_cantilever_beam_20260331_083052_561587_0550,cantilever_beam,"H,b1,b2,h1",4,0,1,1,0.55,0.25,and,0.6,0.42,or,True,0.1,0.65,2.0,True,0.03,0.55,0.25,True,soft,0.85,0.45,True,0.8,,0.2,5,0.6,0.6,0.06,0.35,0.02,15.0
result\past\additional=True\run_cantilever_beam_20260331_083151_943570_c528,cantilever_beam,"H,b1,b2,h1",4,0,1,1,0.55,0.25,and,0.6,0.42,or,True,0.1,0.65,2.0,True,0.03,0.55,0.25,True,soft,0.85,0.45,True,0.8,,0.2,5,0.6,0.6,0.06,0.35,0.02,15.0
result\past\additional=True\run_cantilever_beam_20260331_083405_473382_75d0,cantilever_beam,"H,b1,b2,h1",4,0,1,1,0.55,0.25,and,0.6,0.42,or,True,0.1,0.65,2.0,True,0.03,0.55,0.25,True,soft,0.85,0.45,True,0.8,,0.2,5,0.6,0.6,0.06,0.35,0.02,15.0
result\past\additional=True\run_cantilever_beam_20260331_083441_068327_35fc,cantilever_beam,"H,b1,b2,h1",4,0,1,1,0.55,0.25,and,0.6,0.42,or,True,0.1,0.65,2.0,True,0.03,0.55,0.25,True,soft,0.85,0.45,True,0.8,,0.2,5,0.6,0.6,0.06,0.35,0.02,15.0
result\past\additional=True\run_cantilever_beam_20260331_083706_390738_10fa,cantilever_beam,"H,b1,b2,h1",4,0,1,1,0.55,0.25,and,0.6,0.42,or,True,0.1,0.65,2.0,True,0.03,0.55,0.25,True,soft,0.85,0.45,True,0.8,,0.2,5,0.6,0.6,0.06,0.35,0.02,15.0
result\past\additional=True\run_cantilever_beam_20260331_083724_682245_60a3,cantilever_beam,"H,b1,b2,h1",4,0,1,1,0.55,0.25,and,0.6,0.42,or,True,0.1,0.65,2.0,True,0.03,0.55,0.25,True,soft,0.85,0.45,True,0.8,,0.2,5,0.6,0.6,0.06,0.35,0.02,15.0
result\past\additional=True\run_cantilever_beam_20260331_084014_500210_736d,cantilever_beam,"H,b1,b2,h1",4,0,1,1,0.55,0.25,and,0.6,0.42,or,True,0.1,0.65,2.0,True,0.03,0.55,0.25,True,soft,0.85,0.45,True,0.8,,0.2,5,0.6,0.6,0.06,0.35,0.02,15.0
result\past\additional=True\run_cantilever_beam_20260331_084027_221287_112e,cantilever_beam,"H,b1,b2,h1",4,0,1,1,0.55,0.25,and,0.6,0.42,or,True,0.1,0.65,2.0,True,0.03,0.55,0.25,True,soft,0.85,0.45,True,0.8,,0.2,5,0.6,0.6,0.06,0.35,0.02,15.0
result\past\additional=True\run_cantilever_beam_20260331_084250_679623_d4c8,cantilever_beam,"H,b1,b2,h1",4,0,1,1,0.55,0.25,and,0.6,0.42,or,True,0.1,0.65,2.0,True,0.03,0.55,0.25,True,soft,0.85,0.45,True,0.8,,0.2,5,0.6,0.6,0.06,0.35,0.02,15.0
result\past\additional=True\run_cantilever_beam_20260331_084251_935121_bc5b,cantilever_beam,"H,b1,b2,h1",4,0,1,1,0.55,0.25,and,0.6,0.42,or,True,0.1,0.65,2.0,True,0.03,0.55,0.25,True,soft,0.85,0.45,True,0.8,,0.2,5,0.6,0.6,0.06,0.35,0.02,15.0
result\past\additional=True\run_cantilever_beam_20260331_084536_754727_600f,cantilever_beam,"H,b1,b2,h1",4,0,1,1,0.55,0.25,and,0.6,0.42,or,True,0.1,0.65,2.0,True,0.03,0.55,0.25,True,soft,0.85,0.45,True,0.8,,0.2,5,0.6,0.6,0.06,0.35,0.02,15.0
result\past\additional=True\run_cantilever_beam_20260331_084540_699243_09b8,cantilever_beam,"H,b1,b2,h1",4,0,1,1,0.55,0.25,and,0.6,0.42,or,True,0.1,0.65,2.0,True,0.03,0.55,0.25,True,soft,0.85,0.45,True,0.8,,0.2,5,0.6,0.6,0.06,0.35,0.02,15.0
result\past\additional=True\run_cantilever_beam_20260331_084758_289457_ab5b,cantilever_beam,"H,b1,b2,h1",4,0,1,1,0.55,0.25,and,0.6,0.42,or,True,0.1,0.65,2.0,True,0.03,0.55,0.25,True,soft,0.85,0.45,True,0.8,,0.2,5,0.6,0.6,0.06,0.35,0.02,15.0
result\past\additional=True\run_cantilever_beam_20260331_084809_547095_6c65,cantilever_beam,"H,b1,b2,h1",4,0,1,1,0.55,0.25,and,0.6,0.42,or,True,0.1,0.65,2.0,True,0.03,0.55,0.25,True,soft,0.85,0.45,True,0.8,,0.2,5,0.6,0.6,0.06,0.35,0.02,15.0
result\past\additional=True\run_cantilever_beam_20260331_085045_739738_0277,cantilever_beam,"H,b1,b2,h1",4,0,1,1,0.55,0.25,and,0.6,0.42,or,True,0.1,0.65,2.0,True,0.03,0.55,0.25,True,soft,0.85,0.45,True,0.8,,0.2,5,0.6,0.6,0.06,0.35,0.02,15.0
result\past\additional=True\run_cantilever_beam_20260331_085102_638566_4a89,cantilever_beam,"H,b1,b2,h1",4,0,1,1,0.55,0.25,and,0.6,0.42,or,True,0.1,0.65,2.0,True,0.03,0.55,0.25,True,soft,0.85,0.45,True,0.8,,0.2,5,0.6,0.6,0.06,0.35,0.02,15.0
result\past\additional=True\run_cantilever_beam_20260331_085321_392290_2c5d,cantilever_beam,"H,b1,b2,h1",4,0,1,1,0.55,0.25,and,0.6,0.42,or,True,0.1,0.65,2.0,True,0.03,0.55,0.25,True,soft,0.85,0.45,True,0.8,,0.2,5,0.6,0.6,0.06,0.35,0.02,15.0
result\past\additional=True\run_cantilever_beam_20260331_085451_096722_b451,cantilever_beam,"H,b1,b2,h1",4,0,1,1,0.55,0.25,and,0.6,0.42,or,True,0.1,0.65,2.0,True,0.03,0.55,0.25,True,soft,0.85,0.45,True,0.8,,0.2,5,0.6,0.6,0.06,0.35,0.02,15.0
result\past\additional=True\run_cantilever_beam_20260331_085528_358386_f3b4,cantilever_beam,"H,b1,b2,h1",4,0,1,1,0.55,0.25,and,0.6,0.42,or,True,0.1,0.65,2.0,True,0.03,0.55,0.25,True,soft,0.85,0.45,True,0.8,,0.2,5,0.6,0.6,0.06,0.35,0.02,15.0
result\past\additional=True\run_cantilever_beam_20260331_085812_477867_7deb,cantilever_beam,"H,b1,b2,h1",4,0,1,1,0.55,0.25,and,0.6,0.42,or,True,0.1,0.65,2.0,True,0.03,0.55,0.25,True,soft,0.85,0.45,True,0.8,,0.2,5,0.6,0.6,0.06,0.35,0.02,15.0
result\past\additional=True\run_cantilever_beam_20260331_085812_526106_9e7a,cantilever_beam,"H,b1,b2,h1",4,0,1,1,0.55,0.25,and,0.6,0.42,or,True,0.1,0.65,2.0,True,0.03,0.55,0.25,True,soft,0.85,0.45,True,0.8,,0.2,5,0.6,0.6,0.06,0.35,0.02,15.0
result\past\additional=True\run_cantilever_beam_20260331_090039_641334_6217,cantilever_beam,"H,b1,b2,h1",4,0,1,1,0.55,0.25,and,0.6,0.42,or,True,0.1,0.65,2.0,True,0.03,0.55,0.25,True,soft,0.85,0.45,True,0.8,,0.2,5,0.6,0.6,0.06,0.35,0.02,15.0
result\past\additional=True\run_cantilever_beam_20260331_090212_993611_1437,cantilever_beam,"H,b1,b2,h1",4,0,1,1,0.55,0.25,and,0.6,0.42,or,True,0.1,0.65,2.0,True,0.03,0.55,0.25,True,soft,0.85,0.45,True,0.8,,0.2,5,0.6,0.6,0.06,0.35,0.02,15.0
result\past\additional=True\run_cantilever_beam_20260331_090315_817730_aaeb,cantilever_beam,"H,b1,b2,h1",4,0,1,1,0.55,0.25,and,0.6,0.42,or,True,0.1,0.65,2.0,True,0.03,0.55,0.25,True,soft,0.85,0.45,True,0.8,,0.2,5,0.6,0.6,0.06,0.35,0.02,15.0
result\past\additional=True\run_cantilever_beam_20260331_090502_928807_0b19,cantilever_beam,"H,b1,b2,h1",4,0,1,1,0.55,0.25,and,0.6,0.42,or,True,0.1,0.65,2.0,True,0.03,0.55,0.25,True,soft,0.85,0.45,True,0.8,,0.2,5,0.6,0.6,0.06,0.35,0.02,15.0
result\past\additional=True\run_cantilever_beam_20260331_090543_188117_3646,cantilever_beam,"H,b1,b2,h1",4,0,1,1,0.55,0.25,and,0.6,0.42,or,True,0.1,0.65,2.0,True,0.03,0.55,0.25,True,soft,0.85,0.45,True,0.8,,0.2,5,0.6,0.6,0.06,0.35,0.02,15.0
result\past\additional=True\run_cantilever_beam_20260331_090750_885851_b1d2,cantilever_beam,"H,b1,b2,h1",4,0,1,1,0.55,0.25,and,0.6,0.42,or,True,0.1,0.65,2.0,True,0.03,0.55,0.25,True,soft,0.85,0.45,True,0.8,,0.2,5,0.6,0.6,0.06,0.35,0.02,15.0
result\past\additional=True\run_cantilever_beam_20260331_090824_283639_be60,cantilever_beam,"H,b1,b2,h1",4,0,1,1,0.55,0.25,and,0.6,0.42,or,True,0.1,0.65,2.0,True,0.03,0.55,0.25,True,soft,0.85,0.45,True,0.8,,0.2,5,0.6,0.6,0.06,0.35,0.02,15.0
result\past\additional=True\run_cantilever_beam_20260331_091052_763188_9812,cantilever_beam,"H,b1,b2,h1",4,0,1,1,0.55,0.25,and,0.6,0.42,or,True,0.1,0.65,2.0,True,0.03,0.55,0.25,True,soft,0.85,0.45,True,0.8,,0.2,5,0.6,0.6,0.06,0.35,0.02,15.0
result\past\additional=True\run_cantilever_beam_20260331_091109_306684_e27b,cantilever_beam,"H,b1,b2,h1",4,0,1,1,0.55,0.25,and,0.6,0.42,or,True,0.1,0.65,2.0,True,0.03,0.55,0.25,True,soft,0.85,0.45,True,0.8,,0.2,5,0.6,0.6,0.06,0.35,0.02,15.0
result\past\additional=True\run_cantilever_beam_20260331_091328_668323_47ac,cantilever_beam,"H,b1,b2,h1",4,0,1,1,0.55,0.25,and,0.6,0.42,or,True,0.1,0.65,2.0,True,0.03,0.55,0.25,True,soft,0.85,0.45,True,0.8,,0.2,5,0.6,0.6,0.06,0.35,0.02,15.0
result\past\additional=True\run_cantilever_beam_20260331_091543_249061_64e9,cantilever_beam,"H,b1,b2,h1",4,0,1,1,0.55,0.25,and,0.6,0.42,or,True,0.1,0.65,2.0,True,0.03,0.55,0.25,True,soft,0.85,0.45,True,0.8,,0.2,5,0.6,0.6,0.06,0.35,0.02,15.0
result\past\additional=True\run_cantilever_beam_20260331_091607_305526_cc88,cantilever_beam,"H,b1,b2,h1",4,0,1,1,0.55,0.25,and,0.6,0.42,or,True,0.1,0.65,2.0,True,0.03,0.55,0.25,True,soft,0.85,0.45,True,0.8,,0.2,5,0.6,0.6,0.06,0.35,0.02,15.0
result\past\additional=True\run_cantilever_beam_20260331_091825_646996_0adf,cantilever_beam,"H,b1,b2,h1",4,0,1,1,0.55,0.25,and,0.6,0.42,or,True,0.1,0.65,2.0,True,0.03,0.55,0.25,True,soft,0.85,0.45,True,0.8,,0.2,5,0.6,0.6,0.06,0.35,0.02,15.0
result\past\additional=True\run_cantilever_beam_20260331_092107_741634_36e7,cantilever_beam,"H,b1,b2,h1",4,0,1,1,0.55,0.25,and,0.6,0.42,or,True,0.1,0.65,2.0,True,0.03,0.55,0.25,True,soft,0.85,0.45,True,0.8,,0.2,5,0.6,0.6,0.06,0.35,0.02,15.0
result\past\additional=True\run_cantilever_beam_20260331_092112_051106_6fb8,cantilever_beam,"H,b1,b2,h1",4,0,1,1,0.55,0.25,and,0.6,0.42,or,True,0.1,0.65,2.0,True,0.03,0.55,0.25,True,soft,0.85,0.45,True,0.8,,0.2,5,0.6,0.6,0.06,0.35,0.02,15.0
result\past\additional=True\run_cantilever_beam_20260331_092323_157110_7e7a,cantilever_beam,"H,b1,b2,h1",4,0,1,1,0.55,0.25,and,0.6,0.42,or,True,0.1,0.65,2.0,True,0.03,0.55,0.25,True,soft,0.85,0.45,True,0.8,,0.2,5,0.6,0.6,0.06,0.35,0.02,15.0
result\past\additional=True\run_cantilever_beam_20260331_092357_124056_7c4f,cantilever_beam,"H,b1,b2,h1",4,0,1,1,0.55,0.25,and,0.6,0.42,or,True,0.1,0.65,2.0,True,0.03,0.55,0.25,True,soft,0.85,0.45,True,0.8,,0.2,5,0.6,0.6,0.06,0.35,0.02,15.0
result\past\additional=True\run_cantilever_beam_20260331_092723_954941_ed4b,cantilever_beam,"H,b1,b2,h1",4,0,1,1,0.55,0.25,and,0.6,0.42,or,True,0.1,0.65,2.0,True,0.03,0.55,0.25,True,soft,0.85,0.45,True,0.8,,0.2,5,0.6,0.6,0.06,0.35,0.02,15.0
result\past\additional=True\run_cantilever_beam_20260331_093213_404023_243d,cantilever_beam,"H,b1,b2,h1",4,0,1,1,0.55,0.25,and,0.6,0.42,or,True,0.1,0.65,2.0,True,0.03,0.55,0.25,True,soft,0.85,0.45,True,0.8,,0.2,5,0.6,0.6,0.06,0.35,0.02,15.0
